Date,TIME,DateTime,OWD
02/03/2016,10:39:26,2016/03/02 10:39:26,2.41471469
02/03/2016,10:53:50,2016/03/02 10:53:50,2.423219727
02/03/2016,11:08:14,2016/03/02 11:08:14,2.428280747
02/03/2016,11:22:38,2016/03/02 11:22:38,2.436110145
02/03/2016,11:37:02,2016/03/02 11:37:02,2.419215203
02/03/2016,11:51:26,2016/03/02 11:51:26,2.411870631
02/03/2016,12:05:50,2016/03/02 12:05:50,2.411375186
02/03/2016,12:20:14,2016/03/02 12:20:14,2.420369656
02/03/2016,12:34:38,2016/03/02 12:34:38,2.42609907
02/03/2016,12:49:02,2016/03/02 12:49:02,2.432954327
02/03/2016,13:03:26,2016/03/02 13:03:26,2.427220527
02/03/2016,13:17:50,2016/03/02 13:17:50,2.433187213
02/03/2016,13:32:14,2016/03/02 13:32:14,2.441398197
02/03/2016,13:46:38,2016/03/02 13:46:38,2.448031902
02/03/2016,14:01:02,2016/03/02 14:01:02,2.456954383
02/03/2016,14:15:26,2016/03/02 14:15:26,2.409219015
02/03/2016,14:29:50,2016/03/02 14:29:50,2.41847772
02/03/2016,14:44:14,2016/03/02 14:44:14,2.425763279
02/03/2016,14:58:38,2016/03/02 14:58:38,2.435005033
02/03/2016,15:13:02,2016/03/02 15:13:02,2.440279558
02/03/2016,15:27:26,2016/03/02 15:27:26,2.440427307
02/03/2016,15:41:50,2016/03/02 15:41:50,2.438517725
02/03/2016,15:56:14,2016/03/02 15:56:14,2.447547784
02/03/2016,16:10:38,2016/03/02 16:10:38,2.430660152
02/03/2016,16:25:02,2016/03/02 16:25:02,2.434618827
02/03/2016,16:39:26,2016/03/02 16:39:26,2.440366195
02/03/2016,16:53:50,2016/03/02 16:53:50,2.44737198
02/03/2016,17:08:14,2016/03/02 17:08:14,2.452021804
02/03/2016,17:22:38,2016/03/02 17:22:38,2.448521546
02/03/2016,17:37:02,2016/03/02 17:37:02,2.455671564
02/03/2016,17:51:26,2016/03/02 17:51:26,2.460074236
02/03/2016,18:05:50,2016/03/02 18:05:50,2.465823143
02/03/2016,18:20:14,2016/03/02 18:20:14,2.474459733
02/03/2016,18:34:38,2016/03/02 18:34:38,2.483990602
02/03/2016,18:49:02,2016/03/02 18:49:02,2.485067281
02/03/2016,19:03:26,2016/03/02 19:03:26,2.478494113
02/03/2016,19:17:50,2016/03/02 19:17:50,2.469226004
02/03/2016,19:32:14,2016/03/02 19:32:14,2.477437005
02/03/2016,19:46:38,2016/03/02 19:46:38,2.473355947
02/03/2016,20:01:02,2016/03/02 20:01:02,2.473441263
02/03/2016,20:15:26,2016/03/02 20:15:26,2.477114998
02/03/2016,20:29:50,2016/03/02 20:29:50,2.486942088
02/03/2016,20:44:14,2016/03/02 20:44:14,2.488546341
02/03/2016,20:58:38,2016/03/02 20:58:38,2.497354348
02/03/2016,21:13:02,2016/03/02 21:13:02,2.503055161
02/03/2016,21:27:26,2016/03/02 21:27:26,2.484188004
02/03/2016,21:41:50,2016/03/02 21:41:50,2.4918318
02/03/2016,21:56:14,2016/03/02 21:56:14,2.49037748
02/03/2016,22:10:38,2016/03/02 22:10:38,2.499577895
02/03/2016,22:25:02,2016/03/02 22:25:02,2.478298822
02/03/2016,22:39:26,2016/03/02 22:39:26,2.48367985
02/03/2016,22:53:50,2016/03/02 22:53:50,2.492902697
02/03/2016,23:08:14,2016/03/02 23:08:14,2.502012054
02/03/2016,23:22:38,2016/03/02 23:22:38,2.508508584
02/03/2016,23:37:02,2016/03/02 23:37:02,2.517461157
02/03/2016,23:51:26,2016/03/02 23:51:26,2.525519759
02/03/2016,00:05:50,2016/03/02 00:05:50,2.517957418
02/03/2016,00:20:14,2016/03/02 00:20:14,2.512239871
02/03/2016,00:34:38,2016/03/02 00:34:38,2.519019378
02/03/2016,00:49:02,2016/03/02 00:49:02,2.527873939
02/03/2016,01:03:26,2016/03/02 01:03:26,2.532688717
02/03/2016,01:17:50,2016/03/02 01:17:50,2.537675136
02/03/2016,01:32:14,2016/03/02 01:32:14,2.544519026
02/03/2016,01:46:38,2016/03/02 01:46:38,2.553392907
02/03/2016,02:01:02,2016/03/02 02:01:02,2.56308835
02/03/2016,02:15:26,2016/03/02 02:15:26,2.564717362
02/03/2016,02:29:50,2016/03/02 02:29:50,2.570140307
02/03/2016,02:44:14,2016/03/02 02:44:14,2.575189912
02/03/2016,02:58:38,2016/03/02 02:58:38,2.572297868
02/03/2016,03:13:02,2016/03/02 03:13:02,2.57109608
02/03/2016,03:27:26,2016/03/02 03:27:26,2.579762776
02/03/2016,03:41:50,2016/03/02 03:41:50,2.587127079
02/03/2016,03:56:14,2016/03/02 03:56:14,2.580847523
02/03/2016,04:10:38,2016/03/02 04:10:38,2.58845089
02/03/2016,04:25:02,2016/03/02 04:25:02,2.592638366
02/03/2016,04:39:26,2016/03/02 04:39:26,2.600707248
02/03/2016,04:53:50,2016/03/02 04:53:50,2.587673285
02/03/2016,05:08:14,2016/03/02 05:08:14,2.597397356
02/03/2016,05:22:38,2016/03/02 05:22:38,2.604399029
02/03/2016,05:37:02,2016/03/02 05:37:02,2.613651151
02/03/2016,05:51:26,2016/03/02 05:51:26,2.614126682
02/03/2016,06:05:50,2016/03/02 06:05:50,2.617544008
02/03/2016,06:20:14,2016/03/02 06:20:14,2.626062391
02/03/2016,06:34:38,2016/03/02 06:34:38,2.635612628
02/03/2016,06:49:02,2016/03/02 06:49:02,2.631169524
02/03/2016,07:03:26,2016/03/02 07:03:26,2.629275935
02/03/2016,07:17:50,2016/03/02 07:17:50,2.608173457
02/03/2016,07:32:14,2016/03/02 07:32:14,2.614366968
02/03/2016,07:46:38,2016/03/02 07:46:38,2.620099864
02/03/2016,08:01:02,2016/03/02 08:01:02,2.623831556
02/03/2016,08:15:26,2016/03/02 08:15:26,2.632595014
02/03/2016,08:29:50,2016/03/02 08:29:50,2.641680937
02/03/2016,08:44:14,2016/03/02 08:44:14,2.64429831
02/03/2016,08:58:38,2016/03/02 08:58:38,2.637337388
02/03/2016,09:13:02,2016/03/02 09:13:02,2.646908692
02/03/2016,09:27:26,2016/03/02 09:27:26,2.638160256
02/03/2016,09:41:50,2016/03/02 09:41:50,2.629826417
02/03/2016,09:56:14,2016/03/02 09:56:14,2.621744675
02/03/2016,10:10:38,2016/03/02 10:10:38,2.601489237
02/03/2016,10:25:02,2016/03/02 10:25:02,2.6109569
02/03/2016,10:39:26,2016/03/02 10:39:26,2.597867643
02/03/2016,10:53:50,2016/03/02 10:53:50,2.607201552
02/03/2016,11:08:14,2016/03/02 11:08:14,2.575023453
02/03/2016,11:22:38,2016/03/02 11:22:38,2.581777809
02/03/2016,11:37:02,2016/03/02 11:37:02,2.582877055
02/03/2016,11:51:26,2016/03/02 11:51:26,2.585812705
02/03/2016,12:05:50,2016/03/02 12:05:50,2.591605665
02/03/2016,12:20:14,2016/03/02 12:20:14,2.583739029
02/03/2016,12:34:38,2016/03/02 12:34:38,2.583055104
02/03/2016,12:49:02,2016/03/02 12:49:02,2.585687333
02/03/2016,13:03:26,2016/03/02 13:03:26,2.567098732
02/03/2016,13:17:50,2016/03/02 13:17:50,2.573762711
02/03/2016,13:32:14,2016/03/02 13:32:14,2.583636616
02/03/2016,13:46:38,2016/03/02 13:46:38,2.577718674
02/04/2016,14:01:02,2016/04/02 14:01:02,2.586002887
02/04/2016,14:15:26,2016/04/02 14:15:26,2.595950202
02/04/2016,14:29:50,2016/04/02 14:29:50,2.604739197
02/04/2016,14:44:14,2016/04/02 14:44:14,2.61064308
02/04/2016,14:58:38,2016/04/02 14:58:38,2.598475218
02/04/2016,15:13:02,2016/04/02 15:13:02,2.605460066
02/04/2016,15:27:26,2016/04/02 15:27:26,2.614774183
02/04/2016,15:41:50,2016/04/02 15:41:50,2.614568617
02/04/2016,15:56:14,2016/04/02 15:56:14,2.622369845
02/04/2016,16:10:38,2016/04/02 16:10:38,2.595203192
02/04/2016,16:25:02,2016/04/02 16:25:02,2.596663091
02/04/2016,16:39:26,2016/04/02 16:39:26,2.605776865
02/04/2016,16:53:50,2016/04/02 16:53:50,2.613586271
02/04/2016,17:08:14,2016/04/02 17:08:14,2.616878143
02/04/2016,17:22:38,2016/04/02 17:22:38,2.60705624
02/04/2016,17:37:02,2016/04/02 17:37:02,2.614981708
02/04/2016,17:51:26,2016/04/02 17:51:26,2.611454977
02/04/2016,18:05:50,2016/04/02 18:05:50,2.619804355
02/04/2016,18:20:14,2016/04/02 18:20:14,2.62082954
02/04/2016,18:34:38,2016/04/02 18:34:38,2.615055948
02/04/2016,18:49:02,2016/04/02 18:49:02,2.610743795
02/04/2016,19:03:26,2016/04/02 19:03:26,2.620551717
02/04/2016,19:17:50,2016/04/02 19:17:50,2.628239289
02/04/2016,19:32:14,2016/04/02 19:32:14,2.635846115
02/04/2016,19:46:38,2016/04/02 19:46:38,2.641292253
02/04/2016,20:01:02,2016/04/02 20:01:02,2.646917248
02/04/2016,20:15:26,2016/04/02 20:15:26,2.656198187
02/04/2016,20:29:50,2016/04/02 20:29:50,2.661728409
02/04/2016,20:44:14,2016/04/02 20:44:14,2.670588138
02/04/2016,20:58:38,2016/04/02 20:58:38,2.673741102
02/04/2016,21:13:02,2016/04/02 21:13:02,2.679953101
02/04/2016,21:27:26,2016/04/02 21:27:26,2.683651786
02/04/2016,21:41:50,2016/04/02 21:41:50,2.683848669
02/04/2016,21:56:14,2016/04/02 21:56:14,2.692465352
02/04/2016,22:10:38,2016/04/02 22:10:38,2.701123292
02/04/2016,22:25:02,2016/04/02 22:25:02,2.676578152
02/04/2016,22:39:26,2016/04/02 22:39:26,2.664644005
02/04/2016,22:53:50,2016/04/02 22:53:50,2.657674298
02/04/2016,23:08:14,2016/04/02 23:08:14,2.652467768
02/04/2016,23:22:38,2016/04/02 23:22:38,2.65059059
02/04/2016,23:37:02,2016/04/02 23:37:02,2.652432449
02/04/2016,23:51:26,2016/04/02 23:51:26,2.655279467
02/04/2016,00:05:50,2016/04/02 00:05:50,2.660581425
02/04/2016,00:20:14,2016/04/02 00:20:14,2.660013931
02/04/2016,00:34:38,2016/04/02 00:34:38,2.668076648
02/04/2016,00:49:02,2016/04/02 00:49:02,2.644247832
02/04/2016,01:03:26,2016/04/02 01:03:26,2.653515251
02/04/2016,01:17:50,2016/04/02 01:17:50,2.649739938
02/04/2016,01:32:14,2016/04/02 01:32:14,2.635335242
02/04/2016,01:46:38,2016/04/02 01:46:38,2.642771659
02/04/2016,02:01:02,2016/04/02 02:01:02,2.650616087
02/04/2016,02:15:26,2016/04/02 02:15:26,2.659792543
02/04/2016,02:29:50,2016/04/02 02:29:50,2.655242131
02/04/2016,02:44:14,2016/04/02 02:44:14,2.628151672
02/04/2016,02:58:38,2016/04/02 02:58:38,2.618105417
02/04/2016,03:13:02,2016/04/02 03:13:02,2.625026316
02/04/2016,03:27:26,2016/04/02 03:27:26,2.630801431
02/04/2016,03:41:50,2016/04/02 03:41:50,2.638610258
02/04/2016,03:56:14,2016/04/02 03:56:14,2.641143929
02/04/2016,04:10:38,2016/04/02 04:10:38,2.64974451
02/04/2016,04:25:02,2016/04/02 04:25:02,2.651361868
02/04/2016,04:39:26,2016/04/02 04:39:26,2.656894112
02/04/2016,04:53:50,2016/04/02 04:53:50,2.622355619
02/04/2016,05:08:14,2016/04/02 05:08:14,2.621502381
02/04/2016,05:22:38,2016/04/02 05:22:38,2.631267269
02/04/2016,05:37:02,2016/04/02 05:37:02,2.595986986
02/04/2016,05:51:26,2016/04/02 05:51:26,2.605732184
02/04/2016,06:05:50,2016/04/02 06:05:50,2.607333916
02/04/2016,06:20:14,2016/04/02 06:20:14,2.613986415
02/04/2016,06:34:38,2016/04/02 06:34:38,2.613869565
02/04/2016,06:49:02,2016/04/02 06:49:02,2.596916241
02/04/2016,07:03:26,2016/04/02 07:03:26,2.604207675
02/04/2016,07:17:50,2016/04/02 07:17:50,2.571759249
02/04/2016,07:32:14,2016/04/02 07:32:14,2.554734776
02/04/2016,07:46:38,2016/04/02 07:46:38,2.554071477
02/04/2016,08:01:02,2016/04/02 08:01:02,2.515182465
02/04/2016,08:15:26,2016/04/02 08:15:26,2.499036292
02/04/2016,08:29:50,2016/04/02 08:29:50,2.483165369
02/04/2016,08:44:14,2016/04/02 08:44:14,2.492242814
02/04/2016,08:58:38,2016/04/02 08:58:38,2.485773837
02/04/2016,09:13:02,2016/04/02 09:13:02,2.492422627
02/04/2016,09:27:26,2016/04/02 09:27:26,2.500916214
02/04/2016,09:41:50,2016/04/02 09:41:50,2.500829921
02/04/2016,09:56:14,2016/04/02 09:56:14,2.50105633
02/04/2016,10:10:38,2016/04/02 10:10:38,2.502298139
02/04/2016,10:25:02,2016/04/02 10:25:02,2.511210689
02/04/2016,10:39:26,2016/04/02 10:39:26,2.496620537
02/04/2016,10:53:50,2016/04/02 10:53:50,2.503381875
02/04/2016,11:08:14,2016/04/02 11:08:14,2.49368626
02/04/2016,11:22:38,2016/04/02 11:22:38,2.466096874
02/04/2016,11:37:02,2016/04/02 11:37:02,2.47355049
02/04/2016,11:51:26,2016/04/02 11:51:26,2.474146843
02/04/2016,12:05:50,2016/04/02 12:05:50,2.458152412
02/04/2016,12:20:14,2016/04/02 12:20:14,2.453495589
02/04/2016,12:34:38,2016/04/02 12:34:38,2.458617421
02/04/2016,12:49:02,2016/04/02 12:49:02,2.455602379
02/04/2016,13:03:26,2016/04/02 13:03:26,2.452468549
02/04/2016,13:17:50,2016/04/02 13:17:50,2.455021278
02/04/2016,13:32:14,2016/04/02 13:32:14,2.450897205
02/04/2016,13:46:38,2016/04/02 13:46:38,2.456516237
02/04/2016,14:01:02,2016/04/02 14:01:02,2.46280327
02/04/2016,14:15:26,2016/04/02 14:15:26,2.463437035
02/04/2016,14:29:50,2016/04/02 14:29:50,2.456941039
02/04/2016,14:44:14,2016/04/02 14:44:14,2.458523557
02/04/2016,14:58:38,2016/04/02 14:58:38,2.456457379
02/04/2016,15:13:02,2016/04/02 15:13:02,2.463049025
02/04/2016,15:27:26,2016/04/02 15:27:26,2.472263465
02/04/2016,15:41:50,2016/04/02 15:41:50,2.477380943
02/04/2016,15:56:14,2016/04/02 15:56:14,2.473860083
02/04/2016,16:10:38,2016/04/02 16:10:38,2.471352902
02/04/2016,16:25:02,2016/04/02 16:25:02,2.467083101
02/04/2016,16:39:26,2016/04/02 16:39:26,2.442516331
02/04/2016,16:53:50,2016/04/02 16:53:50,2.439552029
02/04/2016,17:08:14,2016/04/02 17:08:14,2.436727506
02/04/2016,17:22:38,2016/04/02 17:22:38,2.436511497
02/04/2016,17:37:02,2016/04/02 17:37:02,2.438534799
02/04/2016,17:51:26,2016/04/02 17:51:26,2.443651874
02/04/2016,18:05:50,2016/04/02 18:05:50,2.443175203
02/04/2016,18:20:14,2016/04/02 18:20:14,2.452744689
02/04/2016,18:34:38,2016/04/02 18:34:38,2.454671661
02/04/2016,18:49:02,2016/04/02 18:49:02,2.461756779
02/04/2016,19:03:26,2016/04/02 19:03:26,2.45970045
02/04/2016,19:17:50,2016/04/02 19:17:50,2.468296041
02/04/2016,19:32:14,2016/04/02 19:32:14,2.441167432
02/04/2016,19:46:38,2016/04/02 19:46:38,2.442199165
02/04/2016,20:01:02,2016/04/02 20:01:02,2.445457733
02/04/2016,20:15:26,2016/04/02 20:15:26,2.453538458
02/04/2016,20:29:50,2016/04/02 20:29:50,2.44882881
02/04/2016,20:44:14,2016/04/02 20:44:14,2.454139964
02/04/2016,20:58:38,2016/04/02 20:58:38,2.459793132
02/04/2016,21:13:02,2016/04/02 21:13:02,2.45205652
02/04/2016,21:27:26,2016/04/02 21:27:26,2.437341777
02/04/2016,21:41:50,2016/04/02 21:41:50,2.438797767
02/04/2016,21:56:14,2016/04/02 21:56:14,2.446098022
02/04/2016,22:10:38,2016/04/02 22:10:38,2.443339498
02/04/2016,22:25:02,2016/04/02 22:25:02,2.444633776
02/04/2016,22:39:26,2016/04/02 22:39:26,2.454355011
02/04/2016,22:53:50,2016/04/02 22:53:50,2.450987466
02/04/2016,23:08:14,2016/04/02 23:08:14,2.454478084
02/04/2016,23:22:38,2016/04/02 23:22:38,2.457921496
02/04/2016,23:37:02,2016/04/02 23:37:02,2.464069362
02/04/2016,23:51:26,2016/04/02 23:51:26,2.473537994
02/04/2016,00:05:50,2016/04/02 00:05:50,2.480781861
02/04/2016,00:20:14,2016/04/02 00:20:14,2.48748608
02/05/2016,00:34:38,2016/05/02 00:34:38,2.489083324
02/05/2016,00:49:02,2016/05/02 00:49:02,2.463289506
02/05/2016,01:03:26,2016/05/02 01:03:26,2.469179123
02/05/2016,01:17:50,2016/05/02 01:17:50,2.477454993
02/05/2016,01:32:14,2016/05/02 01:32:14,2.467104809
02/05/2016,01:46:38,2016/05/02 01:46:38,2.47188468
02/05/2016,02:01:02,2016/05/02 02:01:02,2.460491206
02/05/2016,02:15:26,2016/05/02 02:15:26,2.463341636
02/05/2016,02:29:50,2016/05/02 02:29:50,2.47084458
02/05/2016,02:44:14,2016/05/02 02:44:14,2.45016706
02/05/2016,02:58:38,2016/05/02 02:58:38,2.458359653
02/05/2016,03:13:02,2016/05/02 03:13:02,2.46367083
02/05/2016,03:27:26,2016/05/02 03:27:26,2.45420188
02/05/2016,03:41:50,2016/05/02 03:41:50,2.45826825
02/05/2016,03:56:14,2016/05/02 03:56:14,2.455375173
02/05/2016,04:10:38,2016/05/02 04:10:38,2.461498907
02/05/2016,04:25:02,2016/05/02 04:25:02,2.467737808
02/05/2016,04:39:26,2016/05/02 04:39:26,2.477589424
02/05/2016,04:53:50,2016/05/02 04:53:50,2.482660094
02/05/2016,05:08:14,2016/05/02 05:08:14,2.489735946
02/05/2016,05:22:38,2016/05/02 05:22:38,2.483024424
02/05/2016,05:37:02,2016/05/02 05:37:02,2.492414904
02/05/2016,05:51:26,2016/05/02 05:51:26,2.450311244
02/05/2016,06:05:50,2016/05/02 06:05:50,2.446189209
02/05/2016,06:20:14,2016/05/02 06:20:14,2.438765234
02/05/2016,06:34:38,2016/05/02 06:34:38,2.435829876
02/05/2016,06:49:02,2016/05/02 06:49:02,2.423044468
02/05/2016,07:03:26,2016/05/02 07:03:26,2.413615744
02/05/2016,07:17:50,2016/05/02 07:17:50,2.398286591
02/05/2016,07:32:14,2016/05/02 07:32:14,2.398423591
02/05/2016,07:46:38,2016/05/02 07:46:38,2.400827701
02/05/2016,08:01:02,2016/05/02 08:01:02,2.405119984
02/05/2016,08:15:26,2016/05/02 08:15:26,2.395316623
02/05/2016,08:29:50,2016/05/02 08:29:50,2.404377315
02/05/2016,08:44:14,2016/05/02 08:44:14,2.384988608
02/05/2016,08:58:38,2016/05/02 08:58:38,2.370761741
02/05/2016,09:13:02,2016/05/02 09:13:02,2.364427534
02/05/2016,09:27:26,2016/05/02 09:27:26,2.338517669
02/05/2016,09:41:50,2016/05/02 09:41:50,2.312309232
02/05/2016,09:56:14,2016/05/02 09:56:14,2.308148352
02/05/2016,10:10:38,2016/05/02 10:10:38,2.301080981
02/05/2016,10:25:02,2016/05/02 10:25:02,2.286649315
02/05/2016,10:39:26,2016/05/02 10:39:26,2.28456835
02/05/2016,10:53:50,2016/05/02 10:53:50,2.270005684
02/05/2016,11:08:14,2016/05/02 11:08:14,2.253739555
02/05/2016,11:22:38,2016/05/02 11:22:38,2.260226456
02/05/2016,11:37:02,2016/05/02 11:37:02,2.266952064
02/05/2016,11:51:26,2016/05/02 11:51:26,2.272887041
02/05/2016,12:05:50,2016/05/02 12:05:50,2.276202414
02/05/2016,12:20:14,2016/05/02 12:20:14,2.255227527
02/05/2016,12:34:38,2016/05/02 12:34:38,2.258919176
02/05/2016,12:49:02,2016/05/02 12:49:02,2.26202729
02/05/2016,13:03:26,2016/05/02 13:03:26,2.270066169
02/05/2016,13:17:50,2016/05/02 13:17:50,2.275978663
02/05/2016,13:32:14,2016/05/02 13:32:14,2.285052597
02/05/2016,13:46:38,2016/05/02 13:46:38,2.266023537
02/05/2016,14:01:02,2016/05/02 14:01:02,2.264633484
02/05/2016,14:15:26,2016/05/02 14:15:26,2.262220546
02/05/2016,14:29:50,2016/05/02 14:29:50,2.2712172
02/05/2016,14:44:14,2016/05/02 14:44:14,2.279995513
02/05/2016,14:58:38,2016/05/02 14:58:38,2.257189629
02/05/2016,15:13:02,2016/05/02 15:13:02,2.266943584
02/05/2016,15:27:26,2016/05/02 15:27:26,2.270712389
02/05/2016,15:41:50,2016/05/02 15:41:50,2.271143104
02/05/2016,15:56:14,2016/05/02 15:56:14,2.273072965
02/05/2016,16:10:38,2016/05/02 16:10:38,2.27963285
02/05/2016,16:25:02,2016/05/02 16:25:02,2.288162786
02/05/2016,16:39:26,2016/05/02 16:39:26,2.284977172
02/05/2016,16:53:50,2016/05/02 16:53:50,2.293724067
02/05/2016,17:08:14,2016/05/02 17:08:14,2.291491
02/05/2016,17:22:38,2016/05/02 17:22:38,2.293743557
02/05/2016,17:37:02,2016/05/02 17:37:02,2.289403248
02/05/2016,17:51:26,2016/05/02 17:51:26,2.297992503
02/05/2016,18:05:50,2016/05/02 18:05:50,2.304863114
02/05/2016,18:20:14,2016/05/02 18:20:14,2.314737699
02/05/2016,18:34:38,2016/05/02 18:34:38,2.314311217
02/05/2016,18:49:02,2016/05/02 18:49:02,2.31775589
02/05/2016,19:03:26,2016/05/02 19:03:26,2.312821934
02/05/2016,19:17:50,2016/05/02 19:17:50,2.301328409
02/05/2016,19:32:14,2016/05/02 19:32:14,2.300288635
02/05/2016,19:46:38,2016/05/02 19:46:38,2.301074836
02/05/2016,20:01:02,2016/05/02 20:01:02,2.310901022
02/05/2016,20:15:26,2016/05/02 20:15:26,2.316971026
02/05/2016,20:29:50,2016/05/02 20:29:50,2.315247505
02/05/2016,20:44:14,2016/05/02 20:44:14,2.324527839
02/05/2016,20:58:38,2016/05/02 20:58:38,2.333368494
02/05/2016,21:13:02,2016/05/02 21:13:02,2.339298929
02/05/2016,21:27:26,2016/05/02 21:27:26,2.345728808
02/05/2016,21:41:50,2016/05/02 21:41:50,2.352685165
02/05/2016,21:56:14,2016/05/02 21:56:14,2.356164
02/05/2016,22:10:38,2016/05/02 22:10:38,2.350922947
02/05/2016,22:25:02,2016/05/02 22:25:02,2.330999414
02/05/2016,22:39:26,2016/05/02 22:39:26,2.325710499
02/05/2016,22:53:50,2016/05/02 22:53:50,2.327198197
02/05/2016,23:08:14,2016/05/02 23:08:14,2.334962415
02/05/2016,23:22:38,2016/05/02 23:22:38,2.329974878
02/05/2016,23:37:02,2016/05/02 23:37:02,2.331562792
02/05/2016,23:51:26,2016/05/02 23:51:26,2.333814687
02/05/2016,00:05:50,2016/05/02 00:05:50,2.340597218
02/05/2016,00:20:14,2016/05/02 00:20:14,2.345196873
02/05/2016,00:34:38,2016/05/02 00:34:38,2.339703941
02/05/2016,00:49:02,2016/05/02 00:49:02,2.306938868
02/05/2016,01:03:26,2016/05/02 01:03:26,2.300701224
02/05/2016,01:17:50,2016/05/02 01:17:50,2.309145936
02/05/2016,01:32:14,2016/05/02 01:32:14,2.302540878
02/05/2016,01:46:38,2016/05/02 01:46:38,2.308985926
02/05/2016,02:01:02,2016/05/02 02:01:02,2.296999064
02/05/2016,02:15:26,2016/05/02 02:15:26,2.306841468
02/05/2016,02:29:50,2016/05/02 02:29:50,2.312953017
02/05/2016,02:44:14,2016/05/02 02:44:14,2.32217809
02/05/2016,02:58:38,2016/05/02 02:58:38,2.329708256
02/05/2016,03:13:02,2016/05/02 03:13:02,2.328244618
02/05/2016,03:27:26,2016/05/02 03:27:26,2.335207802
02/05/2016,03:41:50,2016/05/02 03:41:50,2.337700765
02/05/2016,03:56:14,2016/05/02 03:56:14,2.339898115
02/05/2016,04:10:38,2016/05/02 04:10:38,2.338567989
02/05/2016,04:25:02,2016/05/02 04:25:02,2.3344208
02/05/2016,04:39:26,2016/05/02 04:39:26,2.332500519
02/05/2016,04:53:50,2016/05/02 04:53:50,2.335005858
02/05/2016,05:08:14,2016/05/02 05:08:14,2.342247933
02/05/2016,05:22:38,2016/05/02 05:22:38,2.350243606
02/05/2016,05:37:02,2016/05/02 05:37:02,2.347271392
02/05/2016,05:51:26,2016/05/02 05:51:26,2.350149746
02/05/2016,06:05:50,2016/05/02 06:05:50,2.356927186
02/05/2016,06:20:14,2016/05/02 06:20:14,2.337945542
02/05/2016,06:34:38,2016/05/02 06:34:38,2.336095422
02/05/2016,06:49:02,2016/05/02 06:49:02,2.343556021
02/05/2016,07:03:26,2016/05/02 07:03:26,2.34509656
02/05/2016,07:17:50,2016/05/02 07:17:50,2.349156867
02/05/2016,07:32:14,2016/05/02 07:32:14,2.341353731
02/05/2016,07:46:38,2016/05/02 07:46:38,2.344244031
02/05/2016,08:01:02,2016/05/02 08:01:02,2.348639111
02/05/2016,08:15:26,2016/05/02 08:15:26,2.356972639
02/05/2016,08:29:50,2016/05/02 08:29:50,2.362214437
02/05/2016,08:44:14,2016/05/02 08:44:14,2.340008782
02/05/2016,08:58:38,2016/05/02 08:58:38,2.343305468
02/05/2016,09:13:02,2016/05/02 09:13:02,2.338501879
02/05/2016,09:27:26,2016/05/02 09:27:26,2.348204663
02/05/2016,09:41:50,2016/05/02 09:41:50,2.351256668
02/05/2016,09:56:14,2016/05/02 09:56:14,2.348738918
02/05/2016,10:10:38,2016/05/02 10:10:38,2.344411005
02/05/2016,10:25:02,2016/05/02 10:25:02,2.354134578
02/05/2016,10:39:26,2016/05/02 10:39:26,2.350701006
02/05/2016,10:53:50,2016/05/02 10:53:50,2.355035727
02/06/2016,11:08:14,2016/06/02 11:08:14,2.363627468
02/06/2016,11:22:38,2016/06/02 11:22:38,2.36356989
02/06/2016,11:37:02,2016/06/02 11:37:02,2.372567004
02/06/2016,11:51:26,2016/06/02 11:51:26,2.344793526
02/06/2016,12:05:50,2016/06/02 12:05:50,2.352528162
02/06/2016,12:20:14,2016/06/02 12:20:14,2.360246443
02/06/2016,12:34:38,2016/06/02 12:34:38,2.366586114
02/06/2016,12:49:02,2016/06/02 12:49:02,2.37339846
02/06/2016,13:03:26,2016/06/02 13:03:26,2.37978223
02/06/2016,13:17:50,2016/06/02 13:17:50,2.385561519
02/06/2016,13:32:14,2016/06/02 13:32:14,2.390224195
02/06/2016,13:46:38,2016/06/02 13:46:38,2.392394407
02/06/2016,14:01:02,2016/06/02 14:01:02,2.401428562
02/06/2016,14:15:26,2016/06/02 14:15:26,2.408378168
02/06/2016,14:29:50,2016/06/02 14:29:50,2.414474377
02/06/2016,14:44:14,2016/06/02 14:44:14,2.424407274
02/06/2016,14:58:38,2016/06/02 14:58:38,2.427735676
02/06/2016,15:13:02,2016/06/02 15:13:02,2.436039654
02/06/2016,15:27:26,2016/06/02 15:27:26,2.428852245
02/06/2016,15:41:50,2016/06/02 15:41:50,2.425053163
02/06/2016,15:56:14,2016/06/02 15:56:14,2.433155859
02/06/2016,16:10:38,2016/06/02 16:10:38,2.439332966
02/06/2016,16:25:02,2016/06/02 16:25:02,2.440753774
02/06/2016,16:39:26,2016/06/02 16:39:26,2.437735556
02/06/2016,16:53:50,2016/06/02 16:53:50,2.444252847
02/06/2016,17:08:14,2016/06/02 17:08:14,2.451186762
02/06/2016,17:22:38,2016/06/02 17:22:38,2.459976626
02/06/2016,17:37:02,2016/06/02 17:37:02,2.444499078
02/06/2016,17:51:26,2016/06/02 17:51:26,2.412696049
02/06/2016,18:05:50,2016/06/02 18:05:50,2.388811221
02/06/2016,18:20:14,2016/06/02 18:20:14,2.387980113
02/06/2016,18:34:38,2016/06/02 18:34:38,2.389563713
02/06/2016,18:49:02,2016/06/02 18:49:02,2.397348384
02/06/2016,19:03:26,2016/06/02 19:03:26,2.40231448
02/06/2016,19:17:50,2016/06/02 19:17:50,2.394703063
